Account_ID,Customer_ID,Branch_ID,Account_Type,Opening_Date,Current_Balance,Account_Status
ACC00383,CUST02474,BR021,Savings,2021-09-18,3256.78,Active
ACC00384,CUST02001,BR009,Salary,2020-03-23,9246.23,Dormant
ACC00385,CUST01096,BR041,Fixed Deposit,2021-12-17,37968.81,Active
ACC00386,CUST03994,BR038,Savings,2025-06-03,25219.04,Dormant
ACC00387,CUST01800,BR033,Savings,2019-03-03,29958.86,Dormant
ACC00388,CUST00580,BR045,Savings,2023-08-09,119199.49,Dormant
ACC00389,CUST00096,BR039,Savings,2022-09-15,51812.23,Active
ACC00390,CUST05318,BR018,Current,2021-05-03,20396.05,Active
ACC00391,CUST07564,BR015,Fixed Deposit,2021-10-09,34924.76,Closed
ACC00392,CUST01599,BR057,Savings,2019-05-26,34294.05,Dormant
ACC00393,CUST05716,BR031,Savings,2019-08-04,6712.93,Closed
ACC00394,CUST03692,BR013,Savings,2023-01-19,114498.03,Closed
ACC00395,CUST06243,BR046,Savings,2023-08-17,63671.74,Closed
ACC00396,CUST01435,BR060,Savings,2023-10-17,14439.78,Dormant
ACC00397,CUST04358,BR009,Savings,2019-04-18,4713.47,Active
ACC00398,CUST05798,BR025,Salary,2024-08-25,34465.38,Active
ACC00399,CUST01548,BR003,Fixed Deposit,2021-05-31,55897.56,Closed
ACC00400,CUST03587,BR052,Current,2022-01-29,125218.6,Active
ACC00401,CUST03260,BR014,Current,2022-03-03,7372.94,Active
ACC00402,CUST05997,BR023,Savings,2024-07-12,12843.11,Dormant
ACC00403,CUST03052,BR005,Savings,2023-07-05,22130.66,Closed
ACC00404,CUST04261,BR015,Fixed Deposit,2020-10-03,61585.91,Active
ACC00405,CUST04990,BR053,Current,2025-02-20,23154.27,Active
ACC00406,CUST01335,BR033,Salary,2019-01-29,20660.83,Closed
ACC00407,CUST07943,BR005,Salary,2025-04-27,6327.53,Active
ACC00408,CUST03837,BR031,Current,2019-11-25,31496.15,Closed
ACC00409,CUST06909,BR045,Savings,2024-06-19,24545.06,Dormant
ACC00410,CUST05296,BR051,Savings,2025-08-16,34996.21,Dormant
ACC00411,CUST03313,BR032,Savings,2025-04-16,41791.71,Dormant
ACC00412,CUST06691,BR026,Savings,2020-09-25,8005.0,Active
ACC00413,CUST05827,BR029,Savings,2022-03-04,5537.49,Closed
ACC00414,CUST02116,BR020,Savings,2023-03-27,69557.51,Dormant
ACC00415,CUST03685,BR019,Savings,2024-05-25,29705.35,Dormant
ACC00416,CUST07934,BR056,Current,2021-01-22,17180.21,Dormant
ACC00417,CUST07699,BR035,Savings,2020-08-18,88968.42,Closed
ACC00418,CUST06459,BR008,Savings,2019-02-27,24443.2,Active
ACC00419,CUST07869,BR012,Current,2023-02-08,118101.2,Dormant
ACC00420,CUST04113,BR018,Current,2022-07-21,38852.14,Dormant
ACC00421,CUST07606,BR013,Savings,2023-05-19,140740.51,Dormant
ACC00422,CUST00286,BR052,Savings,2022-06-01,106916.86,Closed
ACC00423,CUST07604,BR037,Savings,2020-03-16,17604.89,Active
ACC00424,CUST02169,BR028,Fixed Deposit,2023-03-03,107252.65,Active
ACC00425,CUST04083,BR020,Savings,2021-12-10,39373.11,Dormant
ACC00426,CUST03538,BR017,Savings,2021-05-14,75490.98,Active
ACC00427,CUST05191,BR012,Current,2021-09-01,13836.66,Closed
ACC00428,CUST06666,BR012,Savings,2020-02-11,40841.19,Active
ACC00429,CUST06199,BR038,Savings,2021-01-29,57101.29,Closed
ACC00430,CUST04770,BR009,Savings,2021-07-06,4523.92,Active
ACC00431,CUST03683,BR003,Fixed Deposit,2019-05-18,29438.1,Closed
ACC00432,CUST02858,BR008,Savings,2025-10-20,3514.64,Active
ACC00433,CUST05564,BR052,Savings,2020-08-19,17283.95,Active
ACC00434,CUST03606,BR047,Fixed Deposit,2023-11-10,92090.34,Active
ACC00435,CUST02877,BR036,Savings,2020-09-11,85145.88,Dormant
ACC00436,CUST05719,BR006,Savings,2025-01-26,23545.39,Dormant
ACC00437,CUST05677,BR019,Fixed Deposit,2020-10-06,159081.09,Active
ACC00438,CUST00984,BR036,Savings,2021-06-03,6360.8,Active
ACC00439,CUST07747,BR045,Salary,2020-12-02,4054.7,Closed
ACC00440,CUST03954,BR023,Savings,2021-03-29,20952.37,Dormant
ACC00441,CUST07544,BR057,Savings,2023-12-18,31121.65,Active
ACC00442,CUST05975,BR056,Savings,2022-01-01,21387.77,Closed
ACC00443,CUST03027,BR020,Savings,2023-07-05,3426.53,Active
ACC00444,CUST05231,BR050,Savings,2021-12-28,20328.76,Closed
ACC00445,CUST06918,BR047,Savings,2024-03-17,6808.84,Active
ACC00446,CUST00951,BR031,Salary,2022-07-11,21349.23,Active
ACC00447,CUST04854,BR031,Savings,2020-10-26,30636.23,Closed
ACC00448,CUST02074,BR042,Salary,2023-05-18,6919.4,Closed
ACC00449,CUST02599,BR008,Current,2023-07-08,21723.13,Active
ACC00450,CUST03994,BR045,Fixed Deposit,2022-12-13,31712.68,Closed
ACC00451,CUST04423,BR053,Salary,2025-09-24,12786.24,Active
ACC00452,CUST03691,BR045,Salary,2020-10-20,26071.54,Closed
ACC00453,CUST05014,BR004,Salary,2019-08-06,6700.86,Active
ACC00454,CUST05079,BR055,Savings,2020-05-12,34670.41,Active
ACC00455,CUST01131,BR033,Savings,2020-03-10,13667.39,Active
ACC00456,CUST04014,BR003,Savings,2022-04-01,10790.43,Closed
ACC00457,CUST07334,BR032,Savings,2024-04-06,20003.7,Active
ACC00458,CUST03900,BR020,Savings,2023-03-11,8675.71,Active
ACC00459,CUST00967,BR047,Current,2019-01-16,20875.9,Active
ACC00460,CUST00381,BR032,Fixed Deposit,2025-05-03,29181.01,Dormant
ACC00461,CUST06292,BR004,Current,2023-09-01,259036.73,Closed
ACC00462,CUST01864,BR008,Savings,2025-06-29,22736.74,Dormant
ACC00463,CUST04215,BR005,Fixed Deposit,2024-01-24,39346.59,Dormant
ACC00464,CUST00917,BR038,Savings,2024-07-23,26704.35,Dormant
ACC00465,CUST04016,BR056,Salary,2021-11-15,12349.49,Active
ACC00466,CUST05621,BR026,Savings,2019-07-28,18054.09,Dormant
ACC00467,CUST02184,BR036,Savings,2025-02-28,38282.57,Closed
ACC00468,CUST06715,BR048,Salary,2025-01-24,22703.07,Closed
ACC00469,CUST02351,BR051,Current,2022-07-02,21364.78,Dormant
ACC00470,CUST05454,BR009,Savings,2019-08-27,13118.3,Dormant
ACC00471,CUST06007,BR040,Salary,2024-09-24,11019.96,Dormant
ACC00472,CUST02388,BR055,Savings,2024-08-18,2774.63,Dormant
ACC00473,CUST04580,BR048,Savings,2020-03-12,5632.61,Active
ACC00474,CUST03416,BR022,Salary,2024-07-14,34780.49,Dormant
ACC00475,CUST03454,BR029,Fixed Deposit,2021-08-30,160649.56,Active
ACC00476,CUST02811,BR024,Savings,2022-01-10,17603.76,Active
ACC00477,CUST05696,BR030,Salary,2021-05-21,20002.05,Active
ACC00478,CUST00726,BR006,Savings,2025-01-16,29147.52,Active
ACC00479,CUST04529,BR027,Savings,2019-04-08,351861.44,Dormant
ACC00480,CUST01758,BR020,Savings,2024-11-29,60331.97,Closed
ACC00481,CUST02793,BR027,Salary,2025-08-13,12215.46,Dormant
ACC00482,CUST07526,BR032,Savings,2022-03-29,9320.89,Dormant
ACC00483,CUST05348,BR025,Savings,2025-03-21,5188.49,Active
ACC00484,CUST03558,BR059,Current,2022-05-24,44509.75,Active
ACC00485,CUST06692,BR020,Savings,2023-01-12,11151.0,Closed
ACC00486,CUST01514,BR034,Salary,2024-04-27,4936.55,Active
ACC00487,CUST07464,BR002,Savings,2022-12-01,12308.98,Active
ACC00488,CUST06525,BR014,Savings,2024-05-04,8321.57,Active
ACC00489,CUST02683,BR035,Fixed Deposit,2023-07-09,164766.56,Active
ACC00490,CUST04152,BR012,Savings,2021-11-18,48702.02,Active
ACC00491,CUST05810,BR036,Savings,2024-08-16,21868.98,Dormant
ACC00492,CUST02120,BR010,Savings,2022-11-22,83445.56,Closed
ACC00493,CUST06416,BR020,Savings,2020-11-28,23614.86,Active
ACC00494,CUST06291,BR047,Savings,2020-05-29,10146.1,Dormant
ACC00495,CUST03066,BR030,Current,2021-09-14,166562.2,Closed
ACC00496,CUST01508,BR003,Savings,2020-01-25,35775.52,Active
ACC00497,CUST07089,BR042,Current,2021-07-03,12871.28,Dormant
ACC00498,CUST04536,BR040,Savings,2020-09-28,18558.72,Closed
ACC00499,CUST05691,BR043,Salary,2022-03-07,7237.76,Closed
ACC00500,CUST00081,BR011,Salary,2021-03-06,5074.79,Active
ACC00501,CUST05202,BR054,Savings,2021-09-09,50693.85,Dormant
ACC00502,CUST07080,BR034,Current,2023-03-11,245098.79,Closed
ACC00503,CUST03549,BR016,Salary,2021-05-28,5019.08,Closed
ACC00504,CUST05368,BR034,Savings,2019-09-13,36558.62,Dormant
ACC00505,CUST02363,BR038,Fixed Deposit,2023-05-30,40522.57,Closed
ACC00506,CUST07944,BR040,Savings,2020-05-22,14208.38,Dormant
ACC00507,CUST02678,BR021,Savings,2021-03-03,12924.05,Closed
ACC00508,CUST03511,BR049,Current,2022-06-27,15306.14,Dormant
ACC00509,CUST05293,BR021,Fixed Deposit,2020-04-21,61642.88,Closed
ACC00510,CUST00056,BR019,Savings,2020-07-15,10426.91,Dormant
ACC00511,CUST07874,BR036,Savings,2023-03-14,28096.8,Closed
ACC00512,CUST07759,BR038,Current,2021-03-30,34536.15,Active
ACC00513,CUST06489,BR052,Savings,2020-01-14,17764.31,Dormant
ACC00514,CUST07583,BR028,Savings,2023-01-15,9732.18,Active
ACC00515,CUST04160,BR053,Salary,2022-01-15,8921.86,Closed
ACC00516,CUST05045,BR051,Savings,2024-11-13,43471.12,Closed
ACC00517,CUST07063,BR018,Salary,2024-03-18,18970.53,Active
ACC00518,CUST03841,BR040,Fixed Deposit,2020-09-23,33305.13,Closed
ACC00519,CUST00199,BR040,Salary,2024-07-30,14321.72,Dormant
ACC00520,CUST06104,BR005,Savings,2019-04-10,43314.75,Closed
ACC00521,CUST02335,BR051,Savings,2021-11-16,4902.67,Active
ACC00522,CUST04324,BR032,Current,2020-02-15,62527.4,Dormant
ACC00523,CUST01933,BR028,Savings,2024-11-20,12132.45,Dormant
ACC00524,CUST03687,BR048,Savings,2022-01-13,36810.51,Dormant
ACC00525,CUST01322,BR059,Savings,2022-04-12,11081.88,Active
ACC00526,CUST05314,BR003,Current,2020-01-18,5973.68,Active
ACC00527,CUST06023,BR034,Savings,2020-11-22,5090.91,Closed
ACC00528,CUST06814,BR042,Current,2021-10-29,38104.4,Closed
ACC00529,CUST04604,BR042,Savings,2019-12-10,27826.67,Closed
ACC00530,CUST07714,BR059,Savings,2020-07-15,9760.66,Active
ACC00531,CUST07884,BR052,Current,2025-06-19,68774.78,Dormant
ACC00532,CUST06444,BR028,Savings,2021-10-09,4937.59,Closed
ACC00533,CUST00879,BR049,Fixed Deposit,2024-04-21,57546.7,Closed
ACC00534,CUST05491,BR035,Savings,2023-11-29,7406.29,Dormant
ACC00535,CUST07437,BR038,Fixed Deposit,2020-02-19,40493.56,Dormant
ACC00536,CUST03828,BR002,Salary,2025-12-21,13810.43,Closed
ACC00537,CUST00425,BR045,Salary,2021-07-26,7315.21,Active
ACC00538,CUST03830,BR004,Current,2025-09-21,24721.89,Closed
ACC00539,CUST01936,BR025,Savings,2025-11-04,54484.06,Closed
ACC00540,CUST06606,BR051,Current,2022-10-21,20396.29,Active
ACC00541,CUST07312,BR017,Current,2021-06-06,83758.43,Dormant
ACC00542,CUST02055,BR028,Savings,2023-04-10,7968.6,Closed
ACC00543,CUST05727,BR037,Savings,2022-07-02,35483.52,Closed
ACC00544,CUST02791,BR012,Savings,2019-06-14,80612.72,Closed
ACC00545,CUST01363,BR026,Savings,2021-02-03,2381.58,Dormant
ACC00546,CUST04400,BR051,Salary,2022-01-30,7647.8,Active
ACC00547,CUST02418,BR052,Savings,2019-08-27,37025.6,Closed
ACC00548,CUST07964,BR043,Savings,2019-04-21,18347.69,Dormant
ACC00549,CUST02023,BR022,Fixed Deposit,2023-09-18,74808.55,Active
ACC00550,CUST00127,BR048,Savings,2024-02-28,12789.93,Closed
ACC00551,CUST02083,BR004,Current,2024-04-14,39600.21,Dormant
ACC00552,CUST04228,BR023,Salary,2022-01-09,11980.38,Dormant
ACC00553,CUST06855,BR049,Current,2020-09-14,116749.05,Dormant
ACC00554,CUST06508,BR022,Fixed Deposit,2021-08-03,69748.59,Active
ACC00555,CUST02076,BR035,Salary,2023-04-10,16921.19,Closed
ACC00556,CUST02615,BR020,Savings,2019-09-05,15203.95,Active
ACC00557,CUST01028,BR012,Fixed Deposit,2025-11-13,44686.93,Dormant
ACC00558,CUST03457,BR018,Savings,2021-04-04,14923.58,Active
ACC00559,CUST05801,BR047,Savings,2023-03-12,31413.94,Closed
ACC00560,CUST07284,BR040,Savings,2023-09-12,15079.84,Active
ACC00561,CUST05624,BR043,Current,2021-12-18,48522.11,Active
ACC00562,CUST06755,BR014,Savings,2020-05-15,142608.83,Active
ACC00563,CUST04471,BR045,Savings,2021-09-02,48243.3,Closed
ACC00564,CUST07122,BR031,Savings,2024-03-04,16425.31,Dormant
ACC00565,CUST01532,BR026,Salary,2023-09-04,30972.34,Closed
ACC00566,CUST03068,BR031,Savings,2025-09-11,15256.06,Active
ACC00567,CUST03136,BR042,Current,2021-02-12,4730.92,Closed
ACC00568,CUST02154,BR025,Current,2025-10-31,13252.13,Active
ACC00569,CUST01927,BR009,Savings,2023-06-14,4089.95,Active
ACC00570,CUST03083,BR014,Current,2022-02-25,25552.4,Closed
ACC00571,CUST00853,BR051,Savings,2020-09-13,22394.63,Active
ACC00572,CUST02771,BR008,Savings,2022-08-24,99587.66,Dormant
ACC00573,CUST02498,BR034,Savings,2022-12-01,29561.69,Active
ACC00574,CUST01472,BR020,Savings,2019-08-01,18084.48,Closed
ACC00575,CUST03089,BR055,Savings,2024-10-05,46465.48,Active
ACC00576,CUST05128,BR034,Savings,2022-09-17,3010.85,Dormant
ACC00577,CUST02227,BR012,Savings,2023-05-23,27229.42,Active
ACC00578,CUST05001,BR041,Current,2021-10-20,78500.89,Closed
ACC00579,CUST06551,BR041,Salary,2019-08-06,4745.68,Active
ACC00580,CUST05779,BR032,Savings,2021-11-22,61659.26,Closed
ACC00581,CUST06288,BR049,Savings,2019-01-27,29871.1,Dormant
ACC00582,CUST00803,BR057,Savings,2021-01-10,15157.35,Active
ACC00583,CUST07343,BR033,Savings,2024-02-11,38929.35,Dormant
ACC00584,CUST00593,BR008,Savings,2025-04-10,170011.88,Dormant
ACC00585,CUST02782,BR029,Current,2025-03-31,43558.77,Active
ACC00586,CUST00099,BR016,Savings,2020-07-16,27540.1,Active
ACC00587,CUST02123,BR001,Savings,2021-06-29,14567.89,Closed
ACC00588,CUST01313,BR036,Savings,2025-11-14,10251.1,Closed
ACC00589,CUST07166,BR041,Fixed Deposit,2022-06-16,98538.39,Active
ACC00590,CUST07694,BR005,Savings,2023-07-30,10193.69,Dormant
ACC00591,CUST02050,BR001,Current,2025-12-06,39009.72,Dormant
ACC00592,CUST00053,BR020,Savings,2025-02-25,14329.97,Active
ACC00593,CUST07111,BR019,Savings,2025-07-19,33897.0,Dormant
ACC00594,CUST04332,BR030,Salary,2021-07-07,16874.58,Dormant
ACC00595,CUST07331,BR004,Salary,2023-08-16,27619.52,Closed
ACC00596,CUST07067,BR015,Savings,2023-03-01,13918.65,Active
ACC00597,CUST07280,BR013,Savings,2022-12-02,17276.67,Dormant
ACC00598,CUST01525,BR015,Current,2021-04-23,13646.47,Active
ACC00599,CUST03705,BR037,Savings,2020-11-29,14766.79,Active
ACC00600,CUST01807,BR053,Savings,2024-06-14,30932.74,Active
ACC00601,CUST03430,BR009,Current,2025-07-03,77419.09,Dormant
ACC00602,CUST07993,BR048,Fixed Deposit,2025-03-04,34430.59,Active
ACC00603,CUST05400,BR030,Salary,2022-06-14,24556.31,Closed
ACC00604,CUST07957,BR006,Savings,2020-06-13,74613.3,Closed
ACC00605,CUST05864,BR016,Savings,2020-09-29,31955.24,Closed
ACC00606,CUST00808,BR021,Savings,2020-07-30,119266.56,Active
ACC00607,CUST05500,BR041,Fixed Deposit,2022-05-17,37636.38,Dormant
ACC00608,CUST02512,BR059,Savings,2024-11-28,7185.43,Dormant
ACC00609,CUST07951,BR037,Savings,2024-07-15,4443.3,Active
ACC00610,CUST04513,BR023,Savings,2019-10-20,84663.5,Active
ACC00611,CUST03827,BR004,Savings,2022-12-10,39692.96,Closed
ACC00612,CUST06614,BR048,Current,2025-09-21,34351.99,Dormant
ACC00613,CUST07104,BR054,Savings,2019-03-08,28338.36,Closed
ACC00614,CUST04049,BR033,Current,2022-04-02,11784.15,Active
ACC00615,CUST03752,BR033,Fixed Deposit,2024-04-14,259743.84,Closed
ACC00616,CUST05321,BR051,Savings,2021-06-02,24743.03,Dormant
ACC00617,CUST04884,BR015,Current,2025-09-02,40513.67,Closed
ACC00618,CUST05436,BR022,Salary,2021-01-28,22204.2,Active
ACC00619,CUST01075,BR004,Savings,2022-07-20,33958.97,Active
ACC00620,CUST00994,BR004,Savings,2020-01-30,26943.45,Active
ACC00621,CUST06808,BR053,Savings,2023-09-06,10813.74,Closed
ACC00622,CUST05181,BR006,Savings,2024-12-26,33668.62,Closed
ACC00623,CUST05952,BR015,Savings,2021-05-16,119829.12,Closed
ACC00624,CUST03527,BR013,Current,2022-03-29,139444.23,Closed
ACC00625,CUST01112,BR014,Salary,2020-07-04,40750.8,Closed
ACC00626,CUST02284,BR039,Savings,2020-04-02,13903.64,Active
ACC00627,CUST07451,BR018,Savings,2023-06-18,9039.47,Active
ACC00628,CUST06601,BR059,Current,2022-09-23,32023.11,Closed
ACC00629,CUST07298,BR007,Salary,2021-10-20,13891.15,Closed
ACC00630,CUST00056,BR060,Salary,2019-10-17,28736.81,Dormant
ACC00631,CUST02248,BR054,Savings,2021-12-30,4801.97,Active
ACC00632,CUST01867,BR040,Current,2023-06-28,167636.01,Active
ACC00633,CUST00946,BR008,Savings,2025-03-26,19106.67,Active
ACC00634,CUST03578,BR040,Savings,2021-09-28,15000.02,Closed
ACC00635,CUST04818,BR006,Savings,2024-09-30,8858.26,Active
ACC00636,CUST00573,BR039,Fixed Deposit,2020-04-04,22183.1,Active
ACC00637,CUST00001,BR025,Savings,2021-11-05,46205.47,Dormant
ACC00638,CUST00523,BR034,Savings,2019-03-27,23528.93,Active
ACC00639,CUST05475,BR058,Savings,2023-09-15,6898.33,Closed
ACC00640,CUST02390,BR043,Savings,2019-03-16,6866.63,Closed
ACC00641,CUST05018,BR024,Fixed Deposit,2022-09-14,48948.75,Dormant
ACC00642,CUST04317,BR053,Savings,2021-07-25,98925.21,Dormant
ACC00643,CUST01820,BR005,Savings,2021-01-23,17437.32,Closed
ACC00644,CUST01821,BR054,Savings,2025-07-23,5694.02,Active
ACC00645,CUST04953,BR009,Salary,2024-10-19,11248.39,Closed
ACC00646,CUST01268,BR050,Savings,2023-02-12,17232.44,Closed
ACC00647,CUST04995,BR055,Savings,2022-02-09,1944.58,Closed
ACC00648,CUST03919,BR053,Fixed Deposit,2023-10-24,57955.06,Active
ACC00649,CUST05984,BR018,Salary,2020-03-02,11365.59,Closed
ACC00650,CUST06250,BR048,Savings,2020-01-23,41216.16,Dormant
ACC00651,CUST02604,BR058,Fixed Deposit,2023-12-23,181565.85,Closed
ACC00652,CUST07330,BR059,Fixed Deposit,2021-03-26,117705.26,Active
ACC00653,CUST04458,BR031,Salary,2021-10-29,11067.61,Active
ACC00654,CUST01915,BR026,Savings,2019-06-15,8136.59,Active
ACC00655,CUST07250,BR045,Savings,2022-12-25,223244.71,Closed
ACC00656,CUST02354,BR001,Savings,2022-01-07,23232.25,Closed
ACC00657,CUST07831,BR041,Fixed Deposit,2023-04-13,60376.64,Closed
ACC00658,CUST07574,BR030,Savings,2019-09-22,21553.37,Dormant
ACC00659,CUST01196,BR031,Salary,2022-07-07,15346.76,Active
ACC00660,CUST01287,BR037,Savings,2020-06-23,19342.8,Active
ACC00661,CUST05212,BR025,Savings,2022-09-22,13143.78,Dormant
ACC00662,CUST02398,BR017,Savings,2025-07-30,13464.7,Active
ACC00663,CUST00037,BR002,Savings,2023-02-16,21386.65,Closed
ACC00664,CUST00010,BR014,Fixed Deposit,2021-01-17,43215.1,Dormant
ACC00665,CUST07776,BR001,Savings,2025-07-21,11596.27,Active
ACC00666,CUST01132,BR044,Savings,2022-06-21,24240.67,Active
ACC00667,CUST03164,BR018,Fixed Deposit,2023-02-22,51380.48,Dormant
ACC00668,CUST03479,BR013,Savings,2019-07-02,85271.34,Dormant
ACC00669,CUST03494,BR037,Savings,2019-08-06,2026.63,Closed
ACC00670,CUST02351,BR050,Current,2019-03-19,108175.14,Dormant
ACC00671,CUST07888,BR027,Salary,2022-05-19,31960.61,Dormant
ACC00672,CUST03343,BR055,Savings,2022-09-19,3408.23,Dormant
ACC00673,CUST00771,BR032,Current,2020-09-15,25778.92,Closed
ACC00674,CUST01900,BR004,Savings,2020-07-15,15767.45,Closed
ACC00675,CUST04124,BR013,Fixed Deposit,2022-02-11,25732.06,Closed
ACC00676,CUST05392,BR009,Fixed Deposit,2021-12-28,37545.54,Dormant
ACC00677,CUST02718,BR021,Salary,2019-06-19,6140.1,Dormant
ACC00678,CUST02541,BR054,Current,2020-12-03,209456.31,Closed
ACC00679,CUST05556,BR033,Savings,2025-02-09,51129.18,Active
ACC00680,CUST01608,BR046,Savings,2025-07-05,69175.33,Closed
ACC00681,CUST02244,BR018,Savings,2019-08-03,42171.71,Active
ACC00682,CUST00531,BR001,Salary,2022-09-09,6061.2,Dormant
ACC00683,CUST04346,BR058,Current,2024-06-04,21492.94,Dormant
ACC00684,CUST04893,BR004,Savings,2023-11-06,34215.6,Dormant
ACC00685,CUST07406,BR059,Current,2022-05-29,10698.64,Dormant
ACC00686,CUST01101,BR043,Savings,2020-04-16,41843.79,Dormant
ACC00687,CUST04771,BR027,Salary,2024-11-13,11291.12,Closed
ACC00688,CUST06520,BR011,Current,2023-11-07,24963.73,Closed
ACC00689,CUST03987,BR038,Salary,2025-07-06,21975.25,Active
ACC00690,CUST06889,BR019,Savings,2022-08-02,32854.27,Closed
ACC00691,CUST03543,BR057,Savings,2023-01-18,15916.8,Dormant
ACC00692,CUST01026,BR009,Salary,2021-03-28,30077.45,Closed
ACC00693,CUST00696,BR021,Savings,2023-07-08,8325.21,Active
ACC00694,CUST02951,BR045,Fixed Deposit,2025-08-28,86643.85,Dormant
ACC00695,CUST04481,BR005,Savings,2022-07-30,37563.61,Closed
ACC00696,CUST00980,BR002,Savings,2023-02-20,16670.7,Dormant
ACC00697,CUST02527,BR030,Savings,2021-01-05,29540.57,Dormant
ACC00698,CUST03042,BR032,Savings,2025-05-24,7143.78,Closed
ACC00699,CUST04432,BR018,Savings,2019-06-05,50595.82,Closed
ACC00700,CUST00468,BR010,Salary,2021-07-01,11737.79,Active
ACC00701,CUST07004,BR034,Savings,2019-07-31,13760.39,Dormant
ACC00702,CUST07761,BR034,Salary,2023-04-24,27842.15,Closed
ACC00703,CUST00556,BR031,Savings,2021-08-18,11685.34,Active
ACC00704,CUST05432,BR057,Salary,2023-03-09,4984.44,Closed
ACC00705,CUST00476,BR039,Salary,2023-02-17,4493.38,Closed
ACC00706,CUST06738,BR024,Savings,2020-10-12,38002.57,Active
ACC00707,CUST07714,BR010,Savings,2020-07-06,6957.77,Dormant
ACC00708,CUST07244,BR003,Savings,2023-01-10,106864.27,Dormant
ACC00709,CUST01179,BR026,Current,2024-12-14,4528.16,Closed
ACC00710,CUST06385,BR014,Savings,2025-11-19,101398.21,Closed
ACC00711,CUST06761,BR041,Savings,2022-01-21,26633.25,Active
ACC00712,CUST01707,BR020,Current,2025-12-18,32967.81,Closed
ACC00713,CUST06207,BR054,Savings,2023-09-09,13488.23,Active
ACC00714,CUST05765,BR034,Savings,2022-09-21,31546.64,Dormant
ACC00715,CUST05697,BR046,Savings,2023-12-01,21292.9,Closed
ACC00716,CUST02869,BR031,Savings,2020-07-02,59454.8,Closed
ACC00717,CUST07673,BR046,Savings,2025-08-21,24411.38,Dormant
ACC00718,CUST04568,BR019,Savings,2023-12-16,25216.95,Active
ACC00719,CUST02201,BR026,Savings,2021-04-23,15878.94,Closed
ACC00720,CUST04826,BR047,Salary,2025-12-25,12837.66,Active
ACC00721,CUST01001,BR016,Salary,2019-06-12,16571.86,Active
ACC00722,CUST04277,BR014,Salary,2024-06-12,4035.49,Dormant
ACC00723,CUST00092,BR059,Fixed Deposit,2021-03-04,26664.51,Active
ACC00724,CUST03580,BR038,Savings,2024-05-11,42999.24,Dormant
ACC00725,CUST01981,BR017,Savings,2024-12-13,25687.99,Active
ACC00726,CUST07859,BR049,Salary,2024-01-04,11745.34,Closed
ACC00727,CUST03513,BR054,Current,2023-03-01,36991.15,Active
ACC00728,CUST03063,BR058,Savings,2020-02-01,30116.35,Closed
ACC00729,CUST03288,BR017,Fixed Deposit,2025-10-27,43310.23,Closed
ACC00730,CUST01138,BR006,Current,2020-04-24,16675.49,Dormant
ACC00731,CUST00692,BR031,Savings,2021-10-04,26272.05,Closed
ACC00732,CUST03347,BR006,Current,2025-11-04,13651.81,Active
ACC00733,CUST04495,BR023,Savings,2019-02-02,31806.55,Closed
ACC00734,CUST06517,BR015,Salary,2021-03-08,4056.97,Active
ACC00735,CUST08003,BR023,Savings,2022-08-14,55616.77,Dormant
ACC00736,CUST04834,BR039,Salary,2021-03-13,18598.17,Closed
ACC00737,CUST03679,BR012,Savings,2022-08-22,27734.34,Dormant
ACC00738,CUST00130,BR001,Current,2022-04-18,97021.8,Active
ACC00739,CUST00019,BR039,Savings,2020-08-05,98609.91,Dormant
ACC00740,CUST04652,BR032,Salary,2025-12-06,27175.17,Dormant
ACC00741,CUST03800,BR052,Savings,2019-12-21,4201.57,Active
ACC00742,CUST03188,BR046,Salary,2020-02-13,5455.04,Closed
